# Consolidated religion localisation from Aguila o Sol and Sob o Anil
# Generated for the merged religion definitions; source spellings and descriptions are preserved.

AA;A'a;;;;;;;;;;;;;x
ABU_MURRAH;Abu Murrah;;;;;;;;;;;;;x
ADONAI;Adonai;Adonaï;Adonai;;Adonai;;;;;;;;;x
GOD_LI_BON_JEU;Li Bon Jeu;;;;;;;;;;;;;x
GOD_LINCOLN;Lincoln;;;;;;;;;;;;;x
GOD_LITTLE_BOY;Little Boy;;;;;;;;;;;;;x
GOD_LIVING_WATER;Agua Viva;;;;;;;;;;;;;x
GOD_LORD_RAIN;Dueño del Rayo;;;;;;;;;;;;;x
GOD_LOS_COYOTES;Los Coyotes;;;;;;;;;;;;;x
GOD_LOS_SANTOS;los Santos;;;;;;;;;;;;;x
GOD_MADISON;Madison;;;;;;;;;;;;;x
GOD_MAMA;Mama;;;;;;;;;;;;;x
GOD_MAMMON;Mammon;;;;;;;;;;;;;x
GOD_MANANNAN;Manannan mac Lir;Manannan Mac Lir;;;;;;;;;;;;x
GOD_MANUELITA;Manuelita;;;;;;;;;;;;;x
GOD_MARIA_LIONZA;María Lionza;;;;;;;;;;;;;x
GOD_MARIA_VIRGEN;Virgen María;;;;;;;;;;;;;x
GOD_MARTI;José Martí;;;;;;;;;;;;;x
GOD_MAXIMON;Maximón;;;;;;;;;;;;;x
GOD_MISSUS_SURESHOT;Missus Sureshot;;;;;;;;;;;;;x
GOD_MOBY_DICK;Moby Dick;;;;;;;;;;;;;x
GOD_MONOLITH;Monolith;;;;;;;;;;;;;x
GOD_MOTHER_EARTH;Mother Earth;;;;;;;;;;;;;x
GOD_MUHAMMAD;Muhammad;;;;;;;;;;;;;x
GOD_NAGUALES;the Naguales;;;;;;;;;;;;;x
GOD_NANABOZHO;Nanabozho;;;;;;;;;;;;;x
GOD_NEPTUNE;Neptune;Neptune;Neptun;;Neptuno;;;;;;;;;x
GOD_NINE_OLD_MEN;The Nine Old Men;;;;;;;;;;;;;x
GOD_NUIT;Nuit;;;;;;;;;;;;;x
GOD_OBATALA;Obatalá;;;;;;;;;;;;;x
GOD_OCHUN;Ochún;;;;;;;;;;;;;x
GOD_ODIN;Odin;Odin;Odin;;Odín;;;;;;;;;x
GOD_OLD_FAITHFUL;Old Faithful;;;;;;;;;;;;;x
GOD_OLODUMARE;Olodumare;;;;;;;;;;;;;x
GOD_OLORUN;Olorun;;;;;;;;;;;;;x
GOD_ORUNMILA;Orunmila;;;;;;;;;;;;;x
GOD_OUR_LADY;Our Lady;;;;;;;;;;;;;x
GOD_OWL_MAN;the Owl Man;;;;;;;;;;;;;x
GOD_PACAL_VOTAN;Pacal Votan;;;;;;;;;;;;;x
GOD_PADRE_CELESTIAL;Padre Celestial;;;;;;;;;;;;;x  
GOD_PAPA_LEGBA;Papa Legba;;;;;;;;;;;;;x
GOD_PARSONS;Parsons;;;;;;;;;;;;;x
GOD_PATER_NOSTER;Pater Noster;;;;;;;;;;;;;x
GOD_PISCES;Pisces;;;;;;;;;;x
GOD_RA_HOOR_KHUIT;Ra-Hoor-Khuit;;;;;;;;;;;;;x
GOD_RAMA;Rama;;;;;;;;;;;;;x
GOD_RASTAFARI;Ras Tafari;;;;;;;;;;;;;x
GOD_ROADRUNNER;Roadrunner;;;;;;;;;;;;;x
GOD_RUCIO_MORO;Rucio Moro;;;;;;;;;;;;;x
GOD_RYUJIN;Ryujin;;;;;;;;;;;;;x
GOD_SACAGEWEA;Sacagewea;;;;;;;;;;;;;x
GOD_SALVADOR_GAVIOTA;Salvador Gaviota;;;;;;;;;;;;;x
GOD_SAN_BOLIVAR;San Simon Peter Bolívar;;;;;;;;;;;;;x
GOD_SANTANDER;Santander;;;;;;;;;;;;;x
GOD_SANTO_NINO;el Santo Niño;;;;;;;;;;;;;x
GOD_SAVIOR;The Savior;;;;;;;;;;;;;x
GOD_SECKLER;Seckler;;;;;;;;;;;;;x
GOD_SEDNA;Sedna;;;;;;;;;;;;;x
GOD_SHAYTAN;Shaytan;Shaytan;Shaytan;;Shaytan;;;;;;;;;x
GOD_SHIVA;Shiva;Shiva;Schiva;;Shiva;;;;;;;;;x
GOD_SILBON;El Silbón;;;;;;;;;;;;;x
GOD_SLY_COYOTE;Sly Coyote;;;;;;;;;;;;;x
GOD_SMOKEY;Smokey;;;;;;;;;;;;;x
GOD_SOL_INVICTA;Sol Invicto;;;;;;;;;;;;;x
GOD_SPIRITUS_SANCTUS;Spiritus Sanctus;;;;;;;;;;;;;x
GOD_STELLA_MARIS;Stella Maris;;;;;;;;;;;;;x
GOD_SUNTI_GABAFU;Sunti Gabafu;;;;;;;;;;;;;x
GOD_SUSANOO;Susanoo;;;;;;;;;;;;;x
GOD_TATA;Tatda;;;;;;;;;;;;;x
GOD_TATAROQUITO;Tataroquito;;;;;;;;;;;;;x
GOD_TAXET;Ta'xet;;;;;;;;;;;;;x
GOD_TEMPEST;Tempest;;;;;;;;;;;;;x
GOD_TENJIN;Tenjin;;;;;;;;;;;;;x
GOD_TERMITES;Termites;;;;;;;;;;;;;x
GOD_THE_ALL_KNOWING;The All-Knowing;;;;;;;;;;;;;x
GOD_THE_ALL_POWERFUL;The All-Powerful;;;;;;;;;;;;;x
GOD_THE_ALMIGHTY_SPIRIT;The Almighty Spirit;;;;;;;;;;;;;x
GOD_THE_ANCESTORS;the Ancestors;les Ancêtres;die Ahnen;;Los Ancestros;;;;;;;;;x
GOD_THE_BLESSED_VIRGIN;The Blessed Virgin;;;;;;;;;;;;;x
GOD_THE_BURNING_BUSH;The Burning Bush;;;;;;;;;;;;;x
GOD_THE_CONQUEROR;The Conqueror;;;;;;;;;;;;;x
GOD_THE_CRESCENT;The Crescent;;;;;;;;;;;;;x
GOD_THE_DARK_CICADA;The Dark Cicada;;;;;;;;;;;;;x
GOD_THE_DARK_DJINN;The Dark Genie;;;;;;;;;;;;;x
GOD_THE_DARKNESS;The Darkness;;;;;;;;;;;;;x
GOD_THE_DECEIVER;The Deceiver;;;;;;;;;;;;;x
GOD_THE_DEPTHS;the Depths;;;;;;;;;;;;;x
GOD_THE_DIVINE_BULL;The Divine Bull;;;;;;;;;;;;;x
GOD_THE_DOLLAR;The Almighty Dollar;;;;;;;;;;;;;x
GOD_THE_DOUBTER;The Doubter;;;;;;;;;;;;;x
GOD_THE_DREAMER;The Dreamer;;;;;;;;;;;;;x
GOD_THE_ELDER_GODS;The Elder Gods;;;;;;;;;;;;;x
GOD_THE_ELEMENTS;The Elements;;;;;;;;;;;;;x
GOD_THE_EMPEROR;The Emperor;;;;;;;;;;;;;x
GOD_THE_ENEMY;The Enemy;;;;;;;;;;;;;x
GOD_THE_EVIL_SPIRITS;The Evil Spirits;;;;;;;;;;;;;x
GOD_THE_EXCAVATOR;The Excavator;;;;;;;;;;;;;x,,,,,,
GOD_THE_FALLEN_STAR;The Fallen Star;;;;;;;;;;;;;x
GOD_THE_FLAG;The Flag;;;;;;;;;;;;;x
GOD_THE_FOUNDERS;The Founders;;;;;;;;;;;;;x
GOD_THE_FOURTEENERS;the Fourteeners;;;;;;;;;;;;;x
GOD_THE_FREE_MARKET;The Free Market;;;;;;;;;;;;;x
GOD_THE_GODDESS;The Goddess;;;;;;;;;;;;;x
GOD_THE_GODHEAD;The Godhead;;;;;;;;;;;;;x
GOD_THE_GOLDEN_SPHERE;The Golden Sphere;;;;;;;;;;;;;x
GOD_THE_GREAT_FIRE;The Great Fire;;;;;;;;;;;;;x
GOD_THE_GREAT_SPIRIT;The Great Mystery;;;;;;;;;;;;;x
GOD_THE_GREATEST;the Greatest;le Très Grand;den Größten;;El Altísimo;;;;;;;;;x
GOD_THE_GREY_WANDERER;The Grey Wanderer;;;;;;;;;;;;;x
GOD_THE_HEAVENLY_FATHER;the Heavenly Father;;;;;;;;;;;;;x
GOD_THE_HEAVENS;the Heavens;;;;;;;;;;;;;x
GOD_THE_HOLLIES;The Hollies;;;;;;;;;;;;;x
GOD_THE_HOLY_LAMB;The Holy Lamb;;;;;;;;;;;;;x
GOD_THE_INVISIBLE_HAND;The Invisible Hand;;;;;;;;;;;;;x
GOD_THE_LEGENDS;The Legends;;;;;;;;;;;;;x
GOD_THE_LIGHT;The Light;;;;;;;;;;;;;x
GOD_THE_LORD;the Lord;le Seigneur;Der Herr;;El Señor;;;;;;;;;x
GOD_THE_MACHINE_SPIRITS;The Machine Spirits;;;;;;;;;;;;;x
GOD_THE_MANY_NAMED_GOD;The Many-Named God;;;;;;;;;;;;;x
GOD_THE_MERCIFUL;The Merciful;;;;;;;;;;;;;x
GOD_THE_MERRY_BARD;The Merry Bard;;;;;;;;;;;;;x
GOD_THE_MORATORIUM;The Moratorium;;;;;;;;;;;;;x
GOD_THE_MOUSE;The Mouse;;;;;;;;;;;;;x
GOD_THE_NAMELESS;The Nameless;;;;;;;;;;;;;x
GOD_THE_NOOSPHERE;The Noosphere;;;;;;;;;;;;;x
GOD_THE_OLD_ONES;The Old Ones;;;;;;;;;;;;;x
GOD_THE_ORICHAS;The Orichas;;;;;;;;;;;;;x
GOD_THE_PARTICLES;The Particles;;;;;;;;;;;;;x
GOD_THE_PEYOTE_SPIRIT;The Peyote Spirit;;;;;;;;;;;;;x
GOD_THE_PHARISEES;the Pharisees;;;;;;;;;;;;;x
GOD_THE_PRECURSORS;The Precursors;;;;;;;;;;;;;x
GOD_THE_PRESIDENTS;The Presidents;;;;;;;;;;;;;x
GOD_THE_PROPHET;The Prophet;;;;;;;;;;;;;x
GOD_THE_QUEEN;The Queen;;;;;;;;;;;;;x
GOD_THE_RED_DRAGON;The Red Dragon;;;;;;;;;;;;;x
GOD_THE_SAINTS;The Saints;;;;;;;;;;;;;x
GOD_THE_SEA_HAG;The Sea Hag;;;;;;;;;;;;;x
GOD_THE_SERPENT;The Serpent;;;;;;;;;;;;;x
GOD_THE_SERPENTINE_GOD;The Serpentine God;;;;;;;;;;;;;x
GOD_THE_SHIELD;The Shield;;;;;;;;;;;;;x
GOD_THE_SMOKE_SERPENT;The Smoke Serpent;;;;;;;;;;;;;x
GOD_THE_SPIRITS;The Spirits;;;;;;;;;;;;;x
GOD_THE_SUPREME;the Supreme;le Suprême;den Mächtigen;;el Supremo;;;;;;;;;x
GOD_THE_THREE_POWERS;The Three Powers;;;;;;;;;;;;;x
GOD_THE_TITANS;The Titans;;;;;;;;;;;;;x
GOD_THE_TREMORS;the Tremors;;;;;;;;;;;;;x
GOD_THE_TRINITY;the Trinity;;;;;;;;;;;;;x
GOD_THE_UNDYING_SUN_AND_MOON;The Undying Sun and Moon;;;;;;;;;;;;;x
GOD_THE_UNKNOWN_SOLDIER;The Unknown Soldier;;;;;;;;;;;;;x
GOD_THE_UNSEEN;The Unseen;;;;;;;;;;;;;x
GOD_THE_VOICE;The Voice;;;;;;;;;;;;;x
GOD_THE_WHITE_LAMB;The White Lamb;;;;;;;;;;;;;x
GOD_THE_WILD;The Wild;;;;;;;;;;;;;x
GOD_THE_WILL;The Will;;;;;;;;;;;;;x
GOD_THE_WISH_GRANTER;The Wish Granter;;;;;;;;;;;;;x
GOD_THE_YOKAI;The Yokai;;;;;;;;;;;;;x
GOD_THOR;Thor;Thor;Thor;;Thor;;;;;;;;;x
GOD_TIA;Tia;;;;;;;;;;;;;x
GOD_TIAN;Tian;;;;;;;;;;;;;x
GOD_TOLTEC;The Toltecs;;;;;;;;;;;;;x
GOD_TOM_AND_BILL;Tom and Bill;;;;;;;;;;;;;x
GOD_TSAKAPESH;Tsakapesh;;;;;;;;;;;;;x
GOD_TSAR_BOMBA;Tsar Bomba;;;;;;;;;;;;;x
GOD_TSUKUYOMI;Tsukuyomi;;;;;;;;;;;;;x
GOD_TWINS;The Hero Twins;;;;;;;;;;;;;x
GOD_UNCLE_SAM;Uncle Sam;;;;;;;;;;;;;x
GOD_UZUME;Uzume;;;;;;;;;;;;;x
GOD_VALUM_VOTAN;Valum Votan;;;;;;;;;;;;;x
GOD_VICTORIA_GLORIANA;Victoria Gloriana;;;;;;;;;;;;;x
GOD_VIRGENCITA;La Virgencita;;;;;;;;;;;;;x
GOD_VISHNU;Vishnu;;;;;;;;;;;;;x
GOD_VULCAN;Vulcan;;;;;;;;;;;;;x
GOD_WAKAN_TANKA;Wakan Tanka;;;;;;;;;;;;;x
GOD_WALT;Walt;;;;;;;;;;;;;x
GOD_WASHINGTON;Washington;;;;;;;;;;;;;x
GOD_WOHELO;Wohelo;;;;;;;;;;;;;x
GOD_XENU;Xenu;;;;;;;;;;;;;x
GOD_XHUUYEE;Xhúuyee;;;;;;;;;;;;;x
GOD_XIBALBA;Xibalba;;;;;;;;;;;;;x
GOD_YAHVE;Yahvé;;;;;;;;;;;;;x
GOD_YAKUB;Yakub;;;;;;;;;;;;;x
GOD_YEMAYA;Yemayá;;;;;;;;;;;;;x
GOD_ZHENZHU;Zhenzhu;;;;;;;;;;;;;x
GREAT_HOLY_WAR;Great Holy War;Grande guerre sainte;Großer Heiliger Krieg;;Gran Guerra Sagrada;;;;;;;;;x
Gregorian;Remembrant;;;;;;;;;;;;;x
Gregorian_DESC;The Remembrant faith Places special importance in the reverence of the dead and martyrdom through holy war, regarding the wardead as holy saints who gather in the halls of Heaven forming the Heavenly Host. Remembrants hold a cyclical worldview, where a great cataclysm puts the world on the verge of destruction in which mankind is spared of total annihilation by the intervention of the Unknown Solider, until the Second Coming. The Remembrants believe The Lord's Host will come to deliver their faithful at the end of the War to End All Wars.;;;;;;;;;;;;;x
GURU;Guru;;;;;;;;;;;;;x
hamiltonian;Hamiltonian;;;;;;;;;;;;;x
hamiltonian_DESC;Hamiltonians differ from mainstream Americanism in that they take their faith in the gods of the Old World to a higher level. Legends outline the gods' abilities and deeds, but Hamiltonians believe the gods had more powers beyond those explicitly stated. They hold, furthermore, that it is within the capabilities of all believers to attain these 'implied powers' for themselves.;;;;;;;;;;;;;x
hamiltonian_FEATURES;§Y*§! Hamiltonian rulers may claim one of five Implied Powers with the assistance of their Chief Justice. \n;;;;;;;;;;;;;x
HE_WHO_RUSTS;He-Who-Rusts;;;;;;;;;;;;;x
HELA;Hela;;;;;;;;;;;;;x
high_church;Anglican;;;;;;;;;;;;;x
high_church_DESC;Anglicanism describes itself as being a "via media", or middle way, between Evangelical Protestantism and the Catholic Church. Following the Event, the Anglican Church in Canada refused to participate in the Evangelical Convention called by the churches in the Deep South, and it has since become recognized as a separate faith unto itself. The highest authority in Anglicanism is the Primate of Canada.;;;;;;;;;;;;;x
high_church_FEATURES;§Y*§! Anglican Kings and Emperors can dictate a state approved branch of Anglicanism.;;;;;;;;;;;;;x
HUEHUETLATOLLI;Huehuetlatolli;;;;;;;;;;;;;x									 
HUELGA;Huelga;;;;;;;;;;;;;x
ILUMINACION;Iluminación;;;;;;;;;;;;;x 
IMAGINEER;Imagineer;;;;;;;;;;;;;x
IMAM;Imam;;;;;;;;;;;;;x
imamite;Imamite;;;;;;;;;;;;;x
imamite_DESC;Refusing to abandon the world around them in the wake of the event, the Imamites held onto their beliefs while also adapting to become a cosmopolitan faith. Unlike Traditionalists who focus inwards to preserve themselves, Imamites strive to build a place for themselves amongst the outside world, instead of isolating themselves from it for safety. The Imamites are guided by the Supreme Islamic Majlis, and are named Imamites because of the leader of the Majlis, the (head) Imam. They await Imam Mahdi's coming, and the corresponding deliverance of freedom and justice.;;;;;;;;;;;;;x
imamite_FEATURES;§Y*§! Imamite rulers may gain sympathy with Cetic by decision.\n§Y*§! Imamite rulers may choose from one of two different schools of religious thought via targeted decision.;;;;;;;;;;;;;x
indian_group;Dharmic;;;;;;;;;;;;x
INDUSTRIAL_ACTION;Industrial Action;;;;;;;;;;;;;x
INTERVENTION;Intervention;;;;;;;;;;;;;x
jeffersonian;Jeffersonian;;;;;;;;;;;;;x
jeffersonian_DESC;The old legends speak not of just Washington, Jefferson and Lincoln, but also of the farmers, the soldiers, and all the common men of the Old World. As widespread as the statues of the Founders are, are there not statues of the common infantryman in many old towns? What of the farmers and the grand grange halls they established? Jeffersonians hold that the Americanist gods of the old world were just a few of many, and that the entire nation of ancient America was home to gods. All the land was blessed by the gods, therefore, and thus all the land must be reclaimed by the true faith!;;;;;;;;;;;;;x
jeffersonian_FEATURES;§Y*§! Jeffersonian rulers may choose to emulate one of four divine American archetypes. \n;;;;;;;;;;;;;x
jewish;Haredi;;;;;;;;;;;;;x
jewish_DESC;Judaism is one of the oldest religions on the planet, and it survived the Event like it did so many other catastrophes. Although Judaism itself has changed relatively little over the last few centuries, the Jews of post-Event America now face discrimination and persecution on a scale unheard of since they left the Old Country. Despite this, or perhaps because of it, Haredim still patiently await the arrival of the Moshiach, who will, in due time, gather the Jews living in exile and return them to the land promised to their forefathers.;;;;;;;;;;;;;x
jewish_FEATURES;§Y*§! Jewish counties are hard to convert.;;;;;;;;;;;;;x
jewish_group;Jewish;;;;;;;;;;;;;x
JIHAD;Jihad;Guerre djihadique;Dschihad;;Jihad;;;;;;;;;x
JUDGE;Judge;;;;;;;;;;;;;x
KALI;Kali;;;;;;;;;;;;;x
KRAKEN;Kraken;;;;;;;;;;;;;x
la_hermandad;La Hermandad;;;;;;;;;;;;;x
la_hermandad_DESC;La Hermandad, or “The Brotherhood” is the name commonly used to refer to a group of militant Catholics of Hispanic heritage. Owing its origins to worker’s movements predating the Event, La Hermandad merges Catholicism with a reverence for saints of agriculture and labor, believing that kings should work the fields besides their subjects.;;;;;;;;;;;;;x
lamanita;Lamanita;;;;;;;;;;;;x
lamanita_DESC;The origins of the Latter Day Saints in Central America can be traced back to times long past when Elder missionaries first arrived to share the teachings of Prophet Joseph Smith with the descendants of the ancient Lamanites. Firm in their conviction, they hold a steadfast belief that the events described in the sacred Book of Mormon unfolded in the very heart of Central America. This unique perspective intertwines the veneration of ancestors and exalted figures, who were once mistakenly regarded as deities in the past. An ancient prophecy holds that the Lamanites 'shall blossom as a rose', and they are keen to see its fulfillment.;;;;;;;;;;;;x
latinate;Latinate;;;;;;;;;;;;;x
latinate_DESC;When the Deluge severed contact between the New World and Rome, Catholicism entered an age of uncertainty. That led some to retreat into tradition, particularly the liturgy of the church. Latinates see Ecclesiastical Latin as a divine language with the abilities such as curing illnesses, calming madness, and driving out demons. Opinion differs among Latinates on whether Latin is connected to the Holy Spirit, the original Adamic language, or the word of God himself. The Latinates retain their own priesthood and continue to practice the Tridentine Mass while praying for the return of the Pontifex Maximus, who they believe will reemerge before the Second Coming.;;;;;;;;;;;;;x
latter_day_saints;Latter-Day Saints;;;;;;;;;;;;;x
LI_JIAB;Li Jiab;;;;;;;;;;;;;x
LIBERATION_WAR;Liberation War;;;;;;;;;;;;;x
libertarian;Libertarian;;;;;;;;;;;;;x
libertarian_DESC;The devoted of Lady Liberty, the Mother of Old America and the Goddess of Freedom, the Libertarians were once a matriarchal Patriotic order of the Americanists dedicated to the defense and restoration of the Statues of Liberty who broke from Washington in protest against the 'overemphasis' of the Founders over Lady Liberty. In the centuries since the continued revelation and dedicated study of the First Lady and her Justices have lead the Libertarians and the Americanists to opposite positions on a vast number of theological points, from the approved methods of establishing proof of presidential deification after death all the way to structure of the old world pantheon.;;;;;;;;;;;;;x
libertarian_FEATURES;§Y*§! There is always a First Lady in Nashville, even if the city falls\n§Y*§! Strict limitations on Consanguinity\n§Y*§! Libertarians follow a principle of non-aggression, so they cannot use the Holy War CB.;;;;;;;;;;;;;x
LUCIFER;Lucifer;;;;;;;;;;;;;x
LUDD;Ludd;;;;;;;;;;;;;x
mama_tatda;Mama Tada;;;;;;;;;;;;;x
mama_tatda_DESC;The Mama Tatda’s followers claim that, before the Event, their beloved Mother María and their beloved Father Jesús, descended from the sky in a fiery ironclad chariot. God had decided to punish the natives for their sinful ways, but through Mary they were given a second chance, and chose Besikö Kruningrobu and her daughter as prophets for the Salvation of all the indigenous people of the Americas. They commanded their faithful to live without excesses and promised deliverance from the White Demons. They worship God through a ritual chant and dance called “Cantele”.;;;;;;;;;;;;;x
MARKETING_CAMPAIGN;Marketing Campaign;;;;;;;;;;;;;x
MARX;Marx;;;;;;;;;;;;;x
MASS_EXTINCTION;Mass Extinction;;;;;;;;;;;;;x,,,,,,
MATERIA;Materia;;;;;;;;;;;;;x
meshichist;Meshichist;;;;;;;;;;;;;x
meshichist_DESC;Meshichists believe that a legendary pre-Event rabbi, known to them as simply "the Rebbe", was the Moshiach ? the Jewish Messiah. Mainstream Jews reject this view, pointing out that the Rebbe has been dead for centuries, which would normally disqualify him from being the Moshiach. Nevertheless, Meshichists remain steadfast in their belief that the Rebbe was ? and is ? the Moshiach, believing that he is still alive in a metaphorical sense. Meshichists frequently recite the Yechi, an affirmation of their belief in a living "King Messiah", at prayer services and during holidays.;;;;;;;;;;;;;x
